"id","Y","HMGCS","HMGCR","MK","PMK","DPMVD","DXPS","DXR","CMT","CMK","MECPS","HDS","HDS2","HDR","HDR2","PMK2","IPDDI","IPDDI2","IPDDI1","DMAT","GTT"
"1349822.3","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0"
"1796646.5","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","1","0","0"
"544644.3","0","0","0","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","0","0","0"
"1121129.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","0"
"1121130.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"742817.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"709991.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"742726.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0"
"742766.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"742767.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"435591.13","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"999416.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"999417.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"6666666.201655","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"999418.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","0"
"927665.4","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"1235789.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","0"
"1122931.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"999419.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","0"
"537006.5","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"411477.4","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"999420.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","0"
"999421.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"6666666.205271","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"457388.5","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"1235803.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","0"
"563193.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"658661.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"658662.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"1834200.5","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"879243.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"910312.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"553175.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"837.83","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"431947.6","0","0","0","0","0","0","1","1","1","1","1","0","0","1","0","0","0","0","0","1","0"
"1030843.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"242619.1","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"1236526.3","0","0","0","0","0","0","1","1","0","1","1","1","0","1","0","0","0","0","1","0","0"
"1122975.3","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","1","1"
"596327.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"203275.8","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"665949.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"626522.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"454154.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"762968.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"762982.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"838.107","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0"
"1122978.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"868129.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"553171.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"752555.5","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"873513.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"575611.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"1197728.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"165179.612","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","1","0","0"
"537011.5","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"28128.5","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"1122981.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"944557.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"767031.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"866771.4","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"28131.5","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"1122984.7","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"1122985.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0"
"28132.3","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0"
"28132.5","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0"
"28132.6","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0"
"553174.6","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"575612.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"1122988.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0"
"997352.4","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"702439.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0"
"873533.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"1203550.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"702438.4","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"997353.4","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"264731.4","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"888832.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"563031.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"363265.5","0","0","0","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","0","0","0"
"1002367.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"679189.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"1122993.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0"
"679935.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"1211813.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"742725.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"1118061.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","0"
"445970.5","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"1033732.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","0"
"717959.3","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"1499682.4","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"908612.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"1033731.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"1033731.7","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0"
"880526.4","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0"
"1871003.3","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0"
"1121482.3","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","0","0","1","1"
"471854.5","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","0"
"1089547.3","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","0","0","0","1","1"
"504472.7","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0"
"641143.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0"
"521097.5","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"873517.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1"
"1125719.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1"
"936370.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0"
"1035193.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0"
"706436.3","1","0","1","1","0","1","1","1","1","1","1","1","0","1","0","1","0","0","1","1","1"
"1127692.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0"
"1125720.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1"
"1203603.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"888059.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1"
"1125721.3","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1"
"553177.6","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1"
"76832.7","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"883150.3","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1"
"883151.3","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","1"
"883152.3","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","1"
"883153.3","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0"
"883154.3","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","1"
"332977.5","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1"
"575590.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"634178.4","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","1","0","1","1"
"702448.3","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","1","0","1","1"
"1046597.4","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1"
"525327.3","1","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1"
"1203066.3","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"525364.3","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1"
"1046595.4","1","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1"
"525366.3","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1"
"1046598.4","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1"
"508765.6","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"1118055.3","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","1","0"
"1115804.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"796939.3","0","0","1","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"796940.3","0","0","1","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"796941.3","0","0","1","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0"
"1122950.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0"
"245018.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1"
"1319815.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","1"
"469605.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469605.7","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469615.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469616.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"556263.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"742814.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"1095747.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"1161424.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"851.120","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","0","0","1"
"457403.8","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"457403.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469601.8","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469601.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469603.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469607.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"457405.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"457405.9","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"556264.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"999414.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"525283.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"190304.8","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"393480.8","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"693991.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469602.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469602.7","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469604.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469604.7","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469606.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469606.8","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"860.70","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","0","0","1"
"469621.8","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469621.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469599.3","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
"469599.8","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1"
